"id","name","geom","status","route_type","region"
307,Gujrawalla ST Geo Fence,"POLYGON ((74.0818405151367 32.3132514953613, 74.1086196899414 32.3147010803223, 74.1525650024414 32.315860748291, 74.1899871826172 32.3078842163086, 74.230842590332 32.2987403869629, 74.2535018920898 32.2868423461914, 74.2947006225586 32.2842292785645, 74.321647644043 32.2446022033691, 74.3348693847656 32.2212257385254, 74.3475723266602 32.1628265380859, 74.3525543212891 32.1288146972656, 74.3568420410156 32.0936279296875, 74.3527221679688 32.0488243103027, 74.3245697021484 32.0040016174316, 74.2692108154297 31.9509239196777, 74.2344512939453 31.929292678833, 74.2147903442383 31.9274711608887, 74.1814041137695 31.9303112030029, 74.1493072509766 31.9215698242188, 74.1092224121094 31.9314765930176, 74.0643310546875 31.9209880828857, 73.9767837524414 31.9307479858398, 73.9349822998047 31.9288921356201, 73.9187622070313 31.9696388244629, 73.8899230957031 31.9973030090332, 73.8995361328125 32.0528984069824, 73.8895797729492 32.1043891906738, 73.8885498046875 32.1525077819824, 73.904167175293 32.1846923828125, 73.9132690429688 32.2244186401367, 73.9204788208008 32.253604888916, 73.9268341064453 32.2720756530762, 73.9364395141602 32.2914123535156, 73.9423217773438 32.3045806884766, 73.9694900512695 32.3067207336426, 73.9868240356445 32.3091888427734, 74.0198669433594 32.3102416992188, 74.0449371337891 32.3067207336426, 74.05820014991173 32.30902323558629, 74.0584945678711 32.3088989257813, 74.0818405151367 32.3132514953613))",active,Intracity,Punjab
5062,CC-Swabi,"POLYGON ((72.325369 34.337825, 72.329879 34.307872, 72.232329 34.284406, 72.227226 34.266742, 72.196326 34.231268, 72.191091 34.192195, 72.23189 34.110142, 72.207742 34.091605, 72.248808 34.079346, 72.222913 33.943782, 72.237822 33.926791, 72.327086 33.952995, 72.366911 33.974636, 72.424589 33.999687, 72.468535 34.013348, 72.564665 33.991717, 72.611357 34.015625, 72.647063 34.046354, 72.684141 34.088445, 72.785765 34.153248, 72.809111 34.258871, 72.778898 34.268235, 72.664915 34.292632, 72.601057 34.326095, 72.503897 34.356285, 72.471968 34.365921, 72.439009 34.354585, 72.40399 34.351184, 72.325369 34.337825))",active,Intracity,Khyber Pakhtunkhwa
4481,Tatlay Aali fence,"POLYGON ((74.1421688139959 32.031161077192, 74.1469753325506 32.0305062006104, 74.1504085600896 32.0269406792943, 74.160193258576 32.0208280341244, 74.1689479888006 32.0119494183762, 74.174784475617 31.9994305644544, 74.1727245390935 31.9784649352782, 74.1555584013982 31.965650247738, 74.1311824858709 31.9647764538976, 74.1074932158513 31.9735140180776, 74.0982235014959 31.9860364096703, 74.0989101470037 32.002050931155, 74.1061199248357 32.0241754855728, 74.119852834992 32.0320342386831, 74.1421688139959 32.031161077192))",active,Intracity,Punjab
5063,CC-Swat,"POLYGON ((72.108971 34.652526, 72.119213 34.657865, 72.138267 34.641625, 72.16673 34.640168, 72.193509 34.626043, 72.243291 34.640168, 72.243291 34.659938, 72.230244 34.671515, 72.336021 34.656453, 72.451344 34.651748, 72.408086 34.722606, 72.456151 34.731918, 72.486706 34.755333, 72.49323 34.775358, 72.596913 34.780716, 72.642575 34.820466, 72.60481 34.851182, 72.612363 34.867521, 72.571164 34.878788, 72.583867 34.893714, 72.58318 34.899064, 72.48396 34.945512, 72.573086 34.95836, 72.589703 34.972242, 72.586957 35.061656, 72.673851 35.082073, 72.670589 35.334676, 72.658368 35.470356, 72.685009 35.552284, 72.695652 35.590821, 72.701626 35.613387, 72.701488 35.662122, 72.701283 35.6915, 72.677251 35.732478, 72.574459 35.727088, 72.470432 35.722489, 72.310238 35.718263, 72.263237 35.652498, 72.252904 35.637666, 72.410146 35.620086, 72.293416 35.582958, 72.407432 35.515125, 72.467824 35.478743, 72.485882 35.44663, 72.523819 35.379337, 72.53841 35.35428, 72.562271 35.312547, 72.569104 35.299894, 72.519012 35.246684, 72.502156 35.229254, 72.454468 35.223128, 72.37413 35.213312, 72.325688 35.207376, 72.276626 35.182311, 72.220288 35.154341, 72.195431 35.12631, 72.178093 35.10609, 72.17672 35.017428, 72.178746 34.969148, 72.165733 34.922759, 72.152653 34.876253, 72.212392 34.83343, 72.25565 34.784663, 72.224408 34.747153, 72.132324 34.738231, 72.108971 34.652526))",active,Intracity,Khyber Pakhtunkhwa
632,Okara-Basirpur-NankanaSahib-Lahore,"POLYGON ((72.9148864746094 31.2762031555176, 72.8654479980469 31.1963577270508, 72.8215026855469 31.1023330688477, 72.8640747070313 31.0388145446777, 72.8826141357422 30.9999771118164, 72.9286193847656 30.956413269043, 73.1895446777344 30.7276706695557, 73.4889221191406 30.630823135376, 73.5926055908203 30.4255847930908, 73.6260757446289 30.3902015686035, 73.6641006469727 30.3674697875977, 73.7103652954102 30.3577671051025, 73.7507934570313 30.3427314758301, 73.7761077880859 30.3442878723145, 73.8130187988281 30.3527317047119, 73.863525390625 30.3449630737305, 73.8851928710938 30.3656368255615, 73.9230346679688 30.3974933624268, 73.952018737793 30.4209213256836, 73.9358444213867 30.4417171478271, 73.9309463500977 30.4643592834473, 73.9348983764648 30.4859600067139, 73.9503707885742 30.4657039642334, 73.964469909668 30.4549160003662, 73.9679412841797 30.4830551147461, 73.9858779907227 30.5038204193115, 74.0135192871094 30.5169448852539, 74.0358352661133 30.5408248901367, 74.0626754760742 30.5164375305176, 74.0867767333984 30.5464630126953, 74.0992660522461 30.5828418731689, 74.0912780761719 30.6012020111084, 74.1412353515625 30.633186340332, 74.1961669921875 30.6716918945313, 74.2373657226563 30.7255306243896, 74.2826843261719 30.7422790527344, 74.2552185058594 30.7804832458496, 74.3046569824219 30.783727645874, 74.3678283691406 30.8892612457275, 74.4351196289063 30.9505252838135, 74.4859313964844 30.9799633026123, 74.5697021484375 31.0541095733643, 74.6620559692383 31.0467567443848, 74.6939849853516 31.0770492553711, 74.6792221069336 31.1261425018311, 74.6141662597656 31.1295223236084, 74.6118469238281 31.0982913970947, 74.5585021972656 31.0826721191406, 74.5373229980469 31.121898651123, 74.5130004882813 31.1791114807129, 74.5188903808594 31.2668132781982, 74.55322265625 31.3618450164795, 74.6067810058594 31.4192886352539, 74.6479797363281 31.4649829864502, 74.5738220214844 31.5106544494629, 74.6067810058594 31.5668354034424, 74.5545959472656 31.6147956848145, 74.5319366455078 31.6793880462646, 74.4845581054688 31.7065563201904, 74.4028472900391 31.6823101043701, 74.3740005493164 31.7223262786865, 74.3602523803711 31.7439365386963, 74.3499450683594 31.7655467987061, 74.3266067504883 31.7819004058838, 74.3115005493164 31.7982501983643, 74.2854156494141 31.802339553833, 74.2696228027344 31.8029289245605, 74.2497100830078 31.8029308319092, 74.2373428344727 31.8017673492432, 74.2222366333008 31.8029365539551, 74.1988906860352 31.8017749786377, 74.1782913208008 31.8052787780762, 74.153564453125 31.8146209716797, 74.1068801879883 31.830961227417, 74.0588226318359 31.8577899932861, 74.0450820922852 31.8601150512695, 74.0244903564453 31.8659420013428, 73.8391265869141 31.7970848083496, 73.7965545654297 31.6814441680908, 73.7333831787109 31.655725479126, 73.7004089355469 31.6253204345703, 73.6207580566406 31.6229820251465, 73.5466003417969 31.6533813476563, 73.4696960449219 31.6545505523682, 73.4243774414063 31.648120880127, 73.3790588378906 31.6183052062988, 73.3680725097656 31.5750255584717, 73.4010314941406 31.5083122253418, 73.41064453125 31.4321784973145, 73.3406066894531 31.3700542449951, 73.3447265625 31.2844200134277, 73.2719421386719 31.2503776550293, 73.1428527832031 31.2785511016846, 72.9231262207031 31.2621173858643, 72.9148864746094 31.2762031555176))",active,Intracity,Punjab
649,Mandi Bahauddin-Gujrat+Sialkot+Lahore,"POLYGON ((74.0260483905433 31.4256743825704, 74.0864731952308 31.3787885538826, 74.1249253436683 31.3506458178121, 74.2128159686683 31.3318793135401, 74.3171860858558 31.3224946578114, 74.4105698749183 31.3131090665655, 74.4655015155433 31.3600276660387, 74.5314194842933 31.3787885538826, 74.5918442889808 31.4256743825704, 74.6193101092933 31.4678515951441, 74.5753647967933 31.4959591856837, 74.5863511249183 31.5334228343129, 74.5973374530433 31.5802312651895, 74.5478989764808 31.6223387645932, 74.5259263202308 31.6691025368088, 74.4819810077308 31.720515505348, 74.5094468280433 31.8139205954537, 74.5094468280433 31.8979044961951, 74.5369126483558 31.9724925925487, 74.5424058124183 32.0749523255591, 74.5588853046058 32.167998012645, 74.5753647967933 32.2516579622908, 74.6302964374183 32.4001965493596, 74.6577622577308 32.4604706917273, 74.6742417499183 32.4975424401851, 74.6742417499183 32.5392299004646, 74.6467759296058 32.5901549708489, 74.6467759296058 32.6271732228254, 74.6742417499183 32.6595516384849, 74.6412827655433 32.6965411855536, 74.5808579608558 32.7335154102827, 74.5094468280433 32.7416014785702, 74.4641282245277 32.7491093135699, 74.4174363299965 32.756616515843, 74.3556382342933 32.7612360181025, 74.2457749530433 32.7797116303788, 74.1743638202308 32.7843299341695, 74.1084458514808 32.7704743036282, 74.0699937030433 32.7658552807034, 74.0342881366371 32.7623908562214, 73.9766099139808 32.742756571289, 73.9326646014808 32.7612360181025, 73.8502671405433 32.7519967739425, 73.8063218280433 32.7843299341695, 73.7404038592933 32.8212677321488, 73.6854722186683 32.8512683887602, 73.5920884296058 32.8628044031002, 73.4987046405433 32.876645639922, 73.4327866717933 32.8720321343877, 73.3503892108558 32.8466535630084, 73.2954575702308 32.8028007516922, 73.2762314960121 32.7658552807035, 73.2570054217933 32.7381361105711, 73.2570054217933 32.6919183299246, 73.2734849139808 32.6271732228254, 73.3064438983558 32.5392299004646, 73.3394028827308 32.4697400602022, 73.3668687030433 32.3816425565557, 73.3888413592933 32.3352409036601, 73.4053208514808 32.2795275045131, 73.4272935077308 32.2330735136299, 73.4382798358558 32.1214870272272, 73.4712388202308 32.0516760869468, 73.4987046405433 31.9724925925487, 73.5261704608558 31.8885767298422, 73.6140610858558 31.7625594641842, 73.7129380389808 31.6971495057222, 73.7513901874183 31.6270162002318, 73.8173081561683 31.5661912021052, 73.8942124530433 31.5100098140143, 73.9601304217933 31.4631661758909, 74.0260483905433 31.4256743825704))",active,Intracity,Punjab
1071,Lahore+Kasur,"POLYGON ((74.4365234375 31.7011127471924, 74.3012542724609 31.6841697692871, 74.2428894042969 31.6666393280029, 74.2137069702148 31.652027130127, 74.1707916259766 31.632152557373, 74.1742248535156 31.5338821411133, 74.183837890625 31.4806098937988, 74.1426391601563 31.4234981536865, 74.117919921875 31.3640060424805, 74.0030746459961 31.2842330932617, 73.9235916137695 31.2374629974365, 73.8549270629883 31.1846141815186, 73.8102722167969 31.07763671875, 73.7992858886719 31.022928237915, 73.833610534668 30.9887962341309, 73.9008941650391 30.947582244873, 73.952392578125 30.9216690063477, 73.9880905151367 30.886323928833, 74.0605545043945 30.8429946899414, 74.0942001342773 30.8309097290039, 74.1206359863281 30.8226547241211, 74.1597747802734 30.8297290802002, 74.2195129394531 30.8650989532471, 74.2596817016602 30.8960380554199, 74.3471755981445 30.9293231964111, 74.3897399902344 30.9534683227539, 74.398551940918 30.962890625, 74.4079742431641 30.9746646881104, 74.4140090942383 30.9770946502686, 74.4157028198242 30.9780502319336, 74.4199981689453 30.9798164367676, 74.4214706420898 30.9816379547119, 74.4218063354492 30.9828052520752, 74.4224090576172 30.9838180541992, 74.4444198608398 30.9811019897461, 74.483642578125 30.9795570373535, 74.5178909301758 30.9828681945801, 74.5402069091797 30.9936122894287, 74.535400390625 31.0209770202637, 74.5518798828125 31.0406894683838, 74.5697326660156 31.0564250946045, 74.594108581543 31.04811668396, 74.5977096557617 31.0404319763184, 74.6689529418945 31.0542182922363, 74.6952133178711 31.0739231109619, 74.6901473999023 31.0808334350586, 74.6934509277344 31.0842876434326, 74.6971664428711 31.0863094329834, 74.7003936767578 31.0917301177979, 74.6972045898438 31.10032081604, 74.6976699829102 31.1081428527832, 74.6932678222656 31.1149921417236, 74.6893463134766 31.1157722473145, 74.6887588500977 31.1270370483398, 74.6743927001953 31.1241455078125, 74.6648025512695 31.1244640350342, 74.65966796875 31.1325569152832, 74.6492004394531 31.1274929046631, 74.6419067382813 31.1193771362305, 74.6341400146484 31.118257522583, 74.6305999755859 31.1262226104736, 74.6312408447266 31.1307907104492, 74.6260604858398 31.1307258605957, 74.6221008300781 31.1321620941162, 74.616340637207 31.1305294036865, 74.612434387207 31.1320629119873, 74.6080780029297 31.1325359344482, 74.6031494140625 31.1318912506104, 74.5975952148438 31.1286296844482, 74.6009979248047 31.1225910186768, 74.6064758300781 31.1148681640625, 74.610595703125 31.111888885498, 74.6109313964844 31.1045207977295, 74.6097259521484 31.0976009368896, 74.6067199707031 31.0935535430908, 74.6010971069336 31.0924129486084, 74.6003494262695 31.0886077880859, 74.5931091308594 31.0884685516357, 74.5897521972656 31.0921096801758, 74.5877304077148 31.0912837982178, 74.5887985229492 31.087516784668, 74.5835571289063 31.0860137939453, 74.5814514160156 31.086877822876, 74.5740432739258 31.0855464935303, 74.5722274780273 31.0816459655762, 74.5637664794922 31.0820484161377, 74.5622863769531 31.082836151123, 74.558967590332 31.0827903747559, 74.5559997558594 31.0839195251465, 74.5518798828125 31.0859050750732, 74.5496444702148 31.0918960571289, 74.5502471923828 31.0972423553467, 74.5486602783203 31.1019744873047, 74.5497207641602 31.1035232543945, 74.5494079589844 31.1097774505615, 74.5489273071289 31.1130905151367, 74.5476531982422 31.1144542694092, 74.5477066040039 31.1216011047363, 74.5431671142578 31.1208896636963, 74.5333480834961 31.124942779541, 74.5243148803711 31.1290264129639, 74.5104827880859 31.1316413879395, 74.5133285522461 31.1406269073486, 74.5133743286133 31.1460018157959, 74.5139389038086 31.151668548584, 74.5132522583008 31.1562595367432, 74.5108489990234 31.1575260162354, 74.5113677978516 31.1640357971191, 74.5116195678711 31.1669960021973, 74.5063858032227 31.176420211792, 74.5099029541016 31.1851215362549, 74.5178451538086 31.1877098083496, 74.5163192749023 31.1942901611328, 74.5176162719727 31.2016925811768, 74.5216979980469 31.2077407836914, 74.5203094482422 31.221923828125, 74.515495300293 31.2260780334473, 74.5244140625 31.2413864135742, 74.5299072265625 31.2504863739014, 74.5209808349609 31.2626667022705, 74.5165176391602 31.2734508514404, 74.5559997558594 31.3628330230713, 74.6253509521484 31.4636268615723, 74.5666427612305 31.4978828430176, 74.5930786132813 31.5350532531738, 74.6086959838867 31.5360774993896, 74.5985717773438 31.555534362793, 74.5717926025391 31.5850772857666, 74.5577163696289 31.6030616760254, 74.5424346923828 31.6270370483398, 74.48046875 31.6625480651855, 74.4365234375 31.7011127471924))",active,Intracity,Punjab
4671,Pind Dadan Short,"POLYGON ((73.0011173543391 32.582673192825, 72.9966541585383 32.6069701751347, 72.9977699574885 32.6277909155241, 73.0071255025324 32.6367539096605, 73.0182834920344 32.6413796198595, 73.0594822225031 32.6457160059292, 73.0931278523859 32.6471614212311, 73.1126972493586 32.6460050908584, 73.1494327840266 32.6332844700469, 73.1617924031672 32.6130433912347, 73.1655689534602 32.6046564606716, 73.1583591756281 32.5925084792783, 73.0725284871516 32.5722581839136, 73.0320164021906 32.5680629080403, 73.0055805501399 32.5734154668631, 73.0011173543391 32.582673192825))",active,Intracity,Punjab
5066,CC-Talagang Rural,"POLYGON ((72.632454 33.460707, 72.408608 33.378178, 72.361426 33.375096, 72.301854 33.370848, 72.20739 33.382936, 72.120042 33.390971, 71.970004 33.39306, 71.834655 33.39696, 71.753548 33.367856, 71.647804 33.139322, 71.650551 32.959752, 71.870277 32.739973, 71.89641 32.669211, 72.037819 32.655031, 72.091377 32.703579, 72.195747 32.708201, 72.366035 32.663124, 72.499055 32.667169, 72.501824 32.813604, 72.357796 32.806368, 72.257545 32.842142, 72.212227 32.849065, 72.168282 32.925177, 72.142189 32.993161, 72.151802 33.063394, 72.162788 33.11517, 72.214973 33.077204, 72.275398 33.095614, 72.305611 33.139322, 72.33857 33.170364, 72.381142 33.176111, 72.550056 33.23701, 72.595784 33.171365, 72.661015 33.204694, 72.726933 33.207566, 72.857396 33.186882, 72.987172 33.154696, 72.64756 33.321968, 72.701118 33.422891, 72.632454 33.460707))",active,Intracity,Khyber Pakhtunkhwa
5096,Isb - Haripur - Abbotabad -Batgram- Pwr Fence,"POLYGON ((72.8722991943359 33.238712310791, 73.0749206542969 33.1602630615234, 73.3879776000977 33.3119354248047, 73.4243927001953 33.5185050964355, 73.361213684082 33.7106285095215, 73.1936798095703 33.8818244934082, 73.2101516723633 33.9274101257324, 73.2434539794922 33.9849433898926, 73.2595901489258 34.0207939147949, 73.2691955566406 34.0953216552734, 73.3172760009766 34.172046661377, 73.3323669433594 34.3320960998535, 73.2973556518555 34.4912796020508, 73.229377746582 34.5648155212402, 73.1881790161133 34.6038208007813, 73.1524810791016 34.6411094665527, 73.119514465332 34.6783866882324, 73.057014465332 34.7004013061523, 73.0110168457031 34.7026672363281, 73.0014038085938 34.7050704956055, 72.98681640625 34.6999931335449, 72.9770278930664 34.6961822509766, 72.9701614379883 34.693920135498, 72.9660415649414 34.6894035339355, 72.9498977661133 34.6617317199707, 72.9519653320313 34.6337699890137, 73.0069046020508 34.5715942382813, 73.0467300415039 34.545581817627, 73.0879287719727 34.5133438110352, 73.1394119262695 34.4793930053711, 73.119499206543 34.373477935791, 73.1304702758789 34.2844429016113, 73.0261077880859 34.2322273254395, 73.0041351318359 34.159538269043, 72.9107513427734 34.1129417419434, 72.8695755004883 34.0617561340332, 72.6825790405273 34.0593757629395, 72.5372314453125 34.1004219055176, 72.3532104492188 34.129997253418, 72.1829223632813 34.1413650512695, 72.0263671875 34.1550064086914, 71.8780517578125 34.168643951416, 71.5470733642578 34.1924629211426, 71.4248580932617 34.1345252990723, 71.3342132568359 34.0890426635742, 71.3616790771484 33.904613494873, 71.7516250610352 33.8476066589355, 72.0593338012695 33.8498649597168, 72.2323760986328 33.7311515808105, 72.4411010742188 33.6374702453613, 72.6964645385742 33.6604270935059, 72.6690368652344 33.4314727783203, 72.6965255737305 33.3947868347168, 72.778923034668 33.2984161376953, 72.8722991943359 33.238712310791))",active,Intracity,Khyber Pakhtunkhwa
5098,Multan to Tulamba City,"POLYGON ((71.3198089599609 30.0500659942627, 71.2909774780273 30.0774059295654, 71.2964706420898 30.1035480499268, 71.3108825683594 30.124340057373, 71.3205032348633 30.1463146209717, 71.3308029174805 30.1665019989014, 71.3493423461914 30.1884632110596, 71.3678817749023 30.2175445556641, 71.3932876586914 30.2353420257568, 71.4104461669922 30.2596645355225, 71.4385986328125 30.2655944824219, 71.4873504638672 30.2774600982666, 71.5271759033203 30.2827949523926, 71.5546417236328 30.2739028930664, 71.5951538085938 30.2993965148926, 71.6404724121094 30.3219184875488, 71.7173767089844 30.3681449890137, 71.9133758544922 30.5090579986572, 72.1371841430664 30.617883682251, 72.2350997924805 30.6485538482666, 72.3133773803711 30.6580066680908, 72.3710556030273 30.6201953887939, 72.3747253417969 30.5646686553955, 72.3596267700195 30.5090579986572, 72.3188781738281 30.4770793914795, 72.257080078125 30.4320869445801, 72.2035217285156 30.4036674499512, 72.1485900878906 30.4024829864502, 71.9590682983398 30.3373146057129, 71.8505859375 30.3029441833496, 71.7815628051758 30.26731300354, 71.6991806030273 30.2269649505615, 71.6222915649414 30.1889743804932, 71.5838470458984 30.1675968170166, 71.5481414794922 30.1295852661133, 71.4987182617188 30.0986881256104, 71.4396743774414 30.0761032104492, 71.3198089599609 30.0500659942627))",active,Intracity,Punjab
4497,Khewar Software Fence,"POLYGON ((72.9997777944409 32.6655181846358, 72.9764318471753 32.6614717938445, 72.9623556142652 32.6406588905619, 72.9584074025952 32.623311104342, 72.9745435720288 32.6088520470006, 73.0045843129956 32.5991631723918, 73.0135107045972 32.6042246555334, 73.0426931386792 32.616371048225, 73.0437231069409 32.6442725893385, 73.0377149587476 32.6632059837594, 73.0174589162671 32.6694198879597, 72.9997777944409 32.6655181846358))",active,Intracity,Punjab
5155,shahdadpur st,"POLYGON ((68.946418762207 26.0006351470947, 68.9697113037109 26.0126476287842, 68.9937362670898 26.0271492004395, 68.9964828491211 26.0533714294434, 68.9892730712891 26.0835990905762, 68.9824142456055 26.0993251800537, 68.9594116210938 26.1058006286621, 68.9206237792969 26.1005592346191, 68.8979644775391 26.0968589782715, 68.8821792602539 26.0687942504883, 68.8759994506836 26.0311603546143, 68.8948745727539 26.014497756958, 68.9213104248047 26.000919342041, 68.9309692382813 26.0000972747803, 68.946418762207 26.0006351470947))",active,Intracity,Sindh
1533,Islamabad-Jehlum-Gujrat,"POLYGON ((73.1567459106445 33.3819999694824, 73.1143417358398 33.4457626342773, 73.0583801269531 33.4850006103516, 73.0346908569336 33.5262222290039, 73.0024185180664 33.5419616699219, 72.9704895019531 33.5525512695313, 72.897705078125 33.5302314758301, 72.8173828125 33.5319519042969, 72.7985000610352 33.5451126098633, 72.7837448120117 33.5628547668457, 72.7912902832031 33.5963172912598, 72.7998580932617 33.6434860229492, 72.8352355957031 33.6814994812012, 72.9111099243164 33.7100639343262, 73.14697265625 33.7917022705078, 73.2176818847656 33.7565956115723, 73.2609558105469 33.7180595397949, 73.2506484985352 33.6754951477051, 73.2104873657227 33.6449203491211, 73.2118606567383 33.6191940307617, 73.2496185302734 33.5722961425781, 73.2963180541992 33.479850769043, 73.3320236206055 33.4030723571777, 73.359130859375 33.3285179138184, 73.4195327758789 33.2355003356934, 73.5142669677734 33.1239814758301, 73.6406097412109 33.0630035400391, 73.7642059326172 32.9858589172363, 73.9262542724609 32.8717460632324, 74.1624603271484 32.6453895568848, 74.1885528564453 32.5950736999512, 74.1882095336914 32.5447311401367, 74.0887069702148 32.489200592041, 74.0268478393555 32.4987030029297, 74.0132827758789 32.5069541931152, 74.0031585693359 32.5169448852539, 73.8631439208984 32.7090225219727, 73.7312469482422 32.8359832763672, 73.5280609130859 32.9700736999512, 73.3632049560547 33.0888977050781, 73.3169174194336 33.1453132629395, 73.2664489746094 33.2004890441895, 73.1812896728516 33.3187637329102, 73.1567459106445 33.3819999694824))",active,Intracity,Khyber Pakhtunkhwa
1476,Sibbi-Sukkur,"POLYGON ((68.2491007529159 29.6321468206485, 68.3736306883354 29.5111297136457, 68.4321876697202 29.2686134155046, 68.5347452841659 29.0255685234178, 68.7471658445854 28.76264202754, 68.9522257529159 28.4089315761603, 69.0181437216659 28.1186369647406, 69.0620890341659 27.8728690920937, 69.0496192768176 27.6959708769367, 68.8526070432697 27.5623050808211, 68.6533975776245 27.5707537115742, 68.5200782947202 27.7128468247973, 68.4761329822202 27.9505353949562, 68.3274881437381 27.9957988812988, 68.1055642653216 27.9809557541942, 67.89827975798 28.0417220528662, 67.862381994534 28.1373363824266, 67.8755655966659 28.2929086428925, 67.8462869383354 28.6277232496433, 67.5386697508354 29.3452549135258, 67.5166970945854 29.6576407682991, 67.9707622237463 29.8356792777342, 68.12968312633289 29.697688363861282, 68.2491007529159 29.6321468206485), (68.1099588133354 29.708513917422, 68.19580925084372 29.640271093989234, 68.12968312633289 29.697688363861282, 68.1099588133354 29.708513917422), (68.2417947508354 29.6003419149733, 68.3662697009702 29.5047714653575, 68.19580925084372 29.640271093989234, 68.2417947508354 29.6003419149733))",active,Intracity,Balochistan
49,Lahore Bahria Town,"POLYGON ((74.1028900146484 31.6383724212646, 74.1302185058594 31.6712207794189, 74.1367797851563 31.6840553283691, 74.1446990966797 31.6917877197266, 74.1581039428711 31.6930923461914, 74.192512512207 31.7015228271484, 74.2090301513672 31.7095355987549, 74.2073516845703 31.7251396179199, 74.2108612060547 31.7464141845703, 74.2136840820313 31.7575798034668, 74.2178802490234 31.7707862854004, 74.2232818603516 31.8399677276611, 74.2759399414063 31.8412952423096, 74.2942657470703 31.7740592956543, 74.3201751708984 31.7700347900391, 74.343505859375 31.7596473693848, 74.3997802734375 31.7499675750732, 74.4488372802734 31.7877197265625, 74.5044403076172 31.7877197265625, 74.5418548583984 31.7588233947754, 74.4914093017578 31.7252464294434, 74.4848937988281 31.7100601196289, 74.4969177246094 31.7080154418945, 74.5006866455078 31.6951637268066, 74.5302047729492 31.6808490753174, 74.5296859741211 31.667407989502, 74.5399856567383 31.6589336395264, 74.5360412597656 31.6491432189941, 74.5446243286133 31.6390609741211, 74.5455780029297 31.6335792541504, 74.5481567382813 31.6283912658691, 74.5509872436523 31.623348236084, 74.5512313842773 31.6156730651855, 74.5552291870117 31.6116905212402, 74.5550155639648 31.6073780059814, 74.5572891235352 31.6048183441162, 74.5596923828125 31.6015300750732, 74.5576324462891 31.5976905822754, 74.5591354370117 31.5936698913574, 74.5537338256836 31.592866897583, 74.5581970214844 31.5816059112549, 74.5705642700195 31.5718784332275, 74.5758438110352 31.5553112030029, 74.5676651000977 31.5307865142822, 74.5797882080078 31.5175590515137, 74.5699310302734 31.5090103149414, 74.5515975952148 31.4960117340088, 74.5373764038086 31.4912967681885, 74.5283050537109 31.4640369415283, 74.5226669311523 31.4320831298828, 74.5060424804688 31.4112510681152, 74.4801788330078 31.3843803405762, 74.4254760742188 31.3428421020508, 74.4563903808594 31.2336196899414, 74.3904800415039 31.2321662902832, 74.27152919477469 31.303191969031843, 74.2486953735352 31.2080860137939, 74.1741561889648 31.2173156738281, 74.132698059082 31.2393035888672, 74.1180267333984 31.2405261993408, 74.098030090332 31.2401084899902, 74.0750274658203 31.2402057647705, 74.0590667724609 31.2365112304688, 74.0400161743164 31.2342834472656, 74.0173492431641 31.2352752685547, 73.995719909668 31.2357711791992, 73.9816436767578 31.2512378692627, 73.9787139892578 31.264518737793, 73.9783248901367 31.2740325927734, 73.9917755126953 31.2940464019775, 73.9904632568359 31.2932281494141, 73.9878768920898 31.2938423156738, 73.9860153198242 31.2958946228027, 73.9851837158203 31.2967720031738, 73.9847259521484 31.2989673614502, 73.9852752685547 31.3004703521729, 73.9820404052734 31.3028507232666, 73.9794921875 31.3040580749512, 73.9690551757813 31.318904876709, 73.9654388427734 31.3245429992676, 73.9600982666016 31.3320846557617, 73.9573287963867 31.3407192230225, 73.9441680908203 31.3552360534668, 73.9351196289063 31.367992401123, 73.9209289550781 31.3857288360596, 73.9132537841797 31.4034633636475, 73.91748046875 31.4248600006104, 73.9460830688477 31.4415645599365, 73.9840621948242 31.4544658660889, 74.0158615112305 31.466194152832, 74.0359420776367 31.4732799530029, 74.0820007324219 31.4827671051025, 74.0800704956055 31.4911804199219, 74.076774597168 31.5007629394531, 74.0750274658203 31.5089836120605, 74.0712280273438 31.53125, 74.0691680908203 31.5394420623779, 74.0636749267578 31.561092376709, 74.0776138305664 31.5973262786865, 74.0940933227539 31.6242256164551, 74.1028900146484 31.6383724212646), (74.2715301513672 31.3031959533691, 74.2715225219727 31.3031959533691, 74.27152919477469 31.303191969031843, 74.2715301513672 31.3031959533691), (74.2715225219727 31.3031978607178, 74.2715148925781 31.3031959533691, 74.2715225219727 31.3031959533691, 74.2715225219727 31.3031978607178))",active,Intracity,Punjab
